cycle number	Ecell/V	<I>/mA	time/s	
1.000000000000000E+000	1.1486542E+000	1.049750438130154E+000	1.419946567443840E+004
1.000000000000000E+000	1.1494310E+000	1.050021025175511E+000	1.419961967444571E+004
1.000000000000000E+000	1.1501524E+000	1.050029575248928E+000	1.419977167445293E+004
1.000000000000000E+000	1.1509430E+000	1.050446290618783E+000	1.419992367446015E+004
1.000000000000000E+000	1.1516789E+000	1.050698778057683E+000	1.420007767446747E+004
1.000000000000000E+000	1.1524414E+000	1.050611625388439E+000	1.420022967447469E+004
1.000000000000000E+000	1.1531866E+000	1.051229825971834E+000	1.420038167448191E+004
1.000000000000000E+000	1.1540065E+000	1.051592918797734E+000	1.420053567448922E+004
1.000000000000000E+000	1.1546977E+000	1.051782747987982E+000	1.420068767449644E+004
1.000000000000000E+000	1.1555033E+000	1.051935488536991E+000	1.420083967450366E+004
1.000000000000000E+000	1.1562760E+000	1.052297138375616E+000	1.420099367451097E+004
1.000000000000000E+000	1.1570663E+000	1.052716320131928E+000	1.420114567451819E+004
1.000000000000000E+000	1.1577779E+000	1.052906665907390E+000	1.420129767452541E+004
1.000000000000000E+000	1.1585430E+000	1.053169340261670E+000	1.420144967453263E+004
1.000000000000000E+000	1.1593502E+000	1.053596069822540E+000	1.420160367453995E+004
1.000000000000000E+000	1.1600612E+000	1.053739344923638E+000	1.420175567454717E+004
1.000000000000000E+000	1.1608076E+000	1.054042285670299E+000	1.420190767455439E+004
1.000000000000000E+000	1.1616272E+000	1.054307802621736E+000	1.420206167456170E+004
1.000000000000000E+000	1.1623352E+000	1.054265243998035E+000	1.420221367456892E+004
1.000000000000000E+000	1.1631544E+000	1.054668639596789E+000	1.420236567457614E+004
1.000000000000000E+000	1.1639004E+000	1.054989538633155E+000	1.420251967458345E+004
1.000000000000000E+000	1.1646119E+000	1.055371775385648E+000	1.420267167459067E+004
1.000000000000000E+000	1.1654214E+000	1.055532356859368E+000	1.420282367459789E+004
1.000000000000000E+000	1.1661801E+000	1.055670400222096E+000	1.420297767460521E+004
1.000000000000000E+000	1.1669600E+000	1.055899579906772E+000	1.420312967461243E+004
1.000000000000000E+000	1.1677253E+000	1.056300574254927E+000	1.420328167461965E+004
1.000000000000000E+000	1.1685010E+000	1.056692365164360E+000	1.420343367462687E+004
1.000000000000000E+000	1.1691755E+000	1.056687539299418E+000	1.420358767463418E+004
1.000000000000000E+000	1.1699697E+000	1.056747603036058E+000	1.420373967464140E+004
1.000000000000000E+000	1.1707809E+000	1.057098716619564E+000	1.420389167464862E+004
1.000000000000000E+000	1.1715513E+000	1.057226613076704E+000	1.420404567465594E+004
1.000000000000000E+000	1.1723133E+000	1.057328276475779E+000	1.420419767466316E+004
1.000000000000000E+000	1.1729953E+000	1.057975979875206E+000	1.420434967467038E+004
1.000000000000000E+000	1.1737901E+000	1.058232246991892E+000	1.420450367467769E+004
1.000000000000000E+000	1.1745789E+000	1.058401690782930E+000	1.420465567468491E+004
1.000000000000000E+000	1.1753508E+000	1.058848927656861E+000	1.420480767469213E+004
1.000000000000000E+000	1.1761031E+000	1.059059094122894E+000	1.420496167469944E+004
1.000000000000000E+000	1.1768249E+000	1.059160037572539E+000	1.420511367470666E+004
1.000000000000000E+000	1.1776251E+000	1.059761969472959E+000	1.420526567471388E+004
1.000000000000000E+000	1.1784093E+000	1.060117556720062E+000	1.420541767472110E+004
1.000000000000000E+000	1.1791728E+000	1.060417303523215E+000	1.420557167472842E+004
1.000000000000000E+000	1.1798644E+000	1.060532251377296E+000	1.420572367473564E+004
1.000000000000000E+000	1.1806737E+000	1.060928236509932E+000	1.420587567474286E+004
1.000000000000000E+000	1.1814287E+000	1.061265250419286E+000	1.420602967475017E+004
1.000000000000000E+000	1.1822125E+000	1.061529013064344E+000	1.420618167475739E+004
1.000000000000000E+000	1.1829674E+000	1.061857461545450E+000	1.420633367476461E+004
1.000000000000000E+000	1.1837233E+000	1.062180463634700E+000	1.420648767477192E+004
1.000000000000000E+000	1.1844945E+000	1.062487470095134E+000	1.420663967477914E+004
1.000000000000000E+000	1.1852394E+000	1.062701240670483E+000	1.420679167478636E+004
1.000000000000000E+000	1.1860425E+000	1.062841197087554E+000	1.420694567479368E+004
1.000000000000000E+000	1.1867931E+000	1.062990517697926E+000	1.420709767480090E+004
1.000000000000000E+000	1.1876025E+000	1.063415304314892E+000	1.420724967480812E+004
1.000000000000000E+000	1.1882915E+000	1.063786924022683E+000	1.420740267481538E+004
1.000000000000000E+000	1.1890428E+000	1.063789697490474E+000	1.420755567482265E+004
1.000000000000000E+000	1.1898174E+000	1.064295002619197E+000	1.420770767482987E+004
1.000000000000000E+000	1.1905924E+000	1.064263043676519E+000	1.420785967483709E+004
1.000000000000000E+000	1.1913390E+000	1.064522671127204E+000	1.420801367484441E+004
1.000000000000000E+000	1.1920873E+000	1.064768486649701E+000	1.420816567485163E+004
1.000000000000000E+000	1.1928765E+000	1.065044812264848E+000	1.420831767485884E+004
1.000000000000000E+000	1.1936618E+000	1.065552301949165E+000	1.420847167486616E+004
1.000000000000000E+000	1.1943935E+000	1.065754483887964E+000	1.420862367487338E+004
1.000000000000000E+000	1.1951879E+000	1.066026507359890E+000	1.420877567488060E+004
1.000000000000000E+000	1.1959658E+000	1.066436445650222E+000	1.420892967488791E+004
1.000000000000000E+000	1.1966869E+000	1.066648463995589E+000	1.420908167489513E+004
1.000000000000000E+000	1.1974567E+000	1.066970358094509E+000	1.420923367490235E+004
1.000000000000000E+000	1.1982412E+000	1.067206260366234E+000	1.420938667490962E+004
1.000000000000000E+000	1.1989754E+000	1.067424047694691E+000	1.420953967491689E+004
1.000000000000000E+000	1.1997266E+000	1.067634337330868E+000	1.420969167492411E+004
1.000000000000000E+000	1.2005212E+000	1.067839234543907E+000	1.420984367493133E+004
1.000000000000000E+000	1.2012979E+000	1.068034085844243E+000	1.420999767493864E+004
1.000000000000000E+000	1.2020206E+000	1.068529643519700E+000	1.421014967494586E+004
1.000000000000000E+000	1.2028346E+000	1.068836455933517E+000	1.421030167495308E+004
1.000000000000000E+000	1.2035712E+000	1.069150926514727E+000	1.421045567496039E+004
1.000000000000000E+000	1.2043165E+000	1.069373759089920E+000	1.421060767496761E+004
1.000000000000000E+000	1.2051363E+000	1.069483108539348E+000	1.421075967497483E+004
1.000000000000000E+000	1.2058744E+000	1.069957467655383E+000	1.421091367498215E+004
1.000000000000000E+000	1.2066393E+000	1.070315422983171E+000	1.421106567498937E+004
1.000000000000000E+000	1.2073852E+000	1.070466293209607E+000	1.421121767499659E+004
1.000000000000000E+000	1.2081497E+000	1.070782408221246E+000	1.421137067500385E+004
1.000000000000000E+000	1.2089285E+000	1.071006004630956E+000	1.421152367501112E+004
1.000000000000000E+000	1.2096549E+000	1.071373445158541E+000	1.421167567501834E+004
1.000000000000000E+000	1.2104503E+000	1.071756308667133E+000	1.421182767502556E+004
1.000000000000000E+000	1.2112046E+000	1.072013855835453E+000	1.421198167503288E+004
1.000000000000000E+000	1.2120070E+000	1.072443249545973E+000	1.421213367504010E+004
1.000000000000000E+000	1.2127037E+000	1.072799922588697E+000	1.421228567504731E+004
1.000000000000000E+000	1.2134602E+000	1.073036457305072E+000	1.421243967505463E+004
1.000000000000000E+000	1.2142346E+000	1.073453709291208E+000	1.421259167506185E+004
1.000000000000000E+000	1.2149954E+000	1.073693315635932E+000	1.421274367506907E+004
1.000000000000000E+000	1.2157730E+000	1.073806974452328E+000	1.421289767507638E+004
1.000000000000000E+000	1.2165635E+000	1.074239234786821E+000	1.421304967508360E+004
1.000000000000000E+000	1.2173095E+000	1.074684071840949E+000	1.421320167509082E+004
1.000000000000000E+000	1.2181135E+000	1.074950733818628E+000	1.421335467509809E+004
1.000000000000000E+000	1.2188133E+000	1.074985612558955E+000	1.421350767510536E+004
1.000000000000000E+000	1.2195983E+000	1.075362417436873E+000	1.421365967511258E+004
1.000000000000000E+000	1.2203736E+000	1.075534826838160E+000	1.421381167511980E+004
1.000000000000000E+000	1.2211679E+000	1.075812532538130E+000	1.421396567512711E+004
1.000000000000000E+000	1.2219071E+000	1.076059609110654E+000	1.421411767513433E+004
1.000000000000000E+000	1.2226583E+000	1.076503284240633E+000	1.421426967514155E+004
1.000000000000000E+000	1.2234671E+000	1.076643882960568E+000	1.421442367514886E+004
1.000000000000000E+000	1.2242028E+000	1.076886606300185E+000	1.421457567515608E+004
1.000000000000000E+000	1.2249390E+000	1.077410787221837E+000	1.421472767516330E+004
1.000000000000000E+000	1.2257107E+000	1.077326238137914E+000	1.421488167517062E+004
1.000000000000000E+000	1.2264671E+000	1.077837093879381E+000	1.421503367517784E+004
1.000000000000000E+000	1.2272673E+000	1.078176909887532E+000	1.421518567518506E+004
1.000000000000000E+000	1.2280363E+000	1.078526499462292E+000	1.421533867519232E+004
1.000000000000000E+000	1.2287124E+000	1.078810520557386E+000	1.421549167519959E+004
1.000000000000000E+000	1.2295461E+000	1.079130357214240E+000	1.421564367520681E+004
1.000000000000000E+000	1.2302917E+000	1.079422816128167E+000	1.421579567521403E+004
1.000000000000000E+000	1.2310724E+000	1.079790609397985E+000	1.421594967522135E+004
1.000000000000000E+000	1.2318058E+000	1.080109248814592E+000	1.421610167522857E+004
1.000000000000000E+000	1.2325419E+000	1.080236493773427E+000	1.421625367523578E+004
1.000000000000000E+000	1.2333417E+000	1.080433717586395E+000	1.421640767524310E+004
1.000000000000000E+000	1.2341170E+000	1.080873861891464E+000	1.421655967525032E+004
1.000000000000000E+000	1.2348773E+000	1.081162965199979E+000	1.421671167525754E+004
1.000000000000000E+000	1.2356098E+000	1.081064853302486E+000	1.421686567526485E+004
1.000000000000000E+000	1.2363658E+000	1.081602406707667E+000	1.421701767527207E+004
1.000000000000000E+000	1.2371460E+000	1.081917921818388E+000	1.421716967527929E+004
1.000000000000000E+000	1.2378916E+000	1.082126967832106E+000	1.421732267528656E+004
1.000000000000000E+000	1.2386303E+000	1.082231139131673E+000	1.421747567529383E+004
1.000000000000000E+000	1.2394010E+000	1.082579347913518E+000	1.421762767530105E+004
1.000000000000000E+000	1.2401862E+000	1.082762803629354E+000	1.421777967530827E+004
1.000000000000000E+000	1.2409861E+000	1.083138490030299E+000	1.421793367531558E+004
1.000000000000000E+000	1.2417442E+000	1.083422793367709E+000	1.421808567532280E+004
1.000000000000000E+000	1.2424452E+000	1.083739306559604E+000	1.421823767533002E+004
1.000000000000000E+000	1.2432210E+000	1.084069312700624E+000	1.421839167533733E+004
1.000000000000000E+000	1.2440400E+000	1.084545259104400E+000	1.421854367534455E+004
1.000000000000000E+000	1.2448405E+000	1.084794826212338E+000	1.421869567535177E+004
1.000000000000000E+000	1.2455891E+000	1.084903115358647E+000	1.421884967535909E+004
1.000000000000000E+000	1.2463293E+000	1.085180545073063E+000	1.421900167536631E+004
1.000000000000000E+000	1.2470702E+000	1.085546653674133E+000	1.421915367537353E+004
1.000000000000000E+000	1.2478447E+000	1.085658915598410E+000	1.421930667538079E+004
1.000000000000000E+000	1.2486182E+000	1.086140093483046E+000	1.421945967538806E+004
1.000000000000000E+000	1.2493490E+000	1.086378617678928E+000	1.421961167539528E+004
1.000000000000000E+000	1.2501291E+000	1.086551242606138E+000	1.421976367540250E+004
1.000000000000000E+000	1.2508503E+000	1.087182157875784E+000	1.421991767540982E+004
1.000000000000000E+000	1.2516477E+000	1.087541144297603E+000	1.422006967541703E+004
1.000000000000000E+000	1.2523592E+000	1.087703614519684E+000	1.422022167542425E+004
1.000000000000000E+000	1.2532330E+000	1.088103746415161E+000	1.422037567543157E+004
1.000000000000000E+000	1.2539400E+000	1.088267434658853E+000	1.422052767543879E+004
1.000000000000000E+000	1.2546732E+000	1.088681844972617E+000	1.422067967544601E+004
1.000000000000000E+000	1.2554580E+000	1.089075279825600E+000	1.422083367545332E+004
1.000000000000000E+000	1.2562381E+000	1.089420439452979E+000	1.422098567546054E+004
1.000000000000000E+000	1.2569737E+000	1.089771614892006E+000	1.422113767546776E+004
1.000000000000000E+000	1.2577872E+000	1.089842207935824E+000	1.422129067547503E+004
1.000000000000000E+000	1.2585515E+000	1.090113854293101E+000	1.422144367548230E+004
1.000000000000000E+000	1.2592134E+000	1.090271841272258E+000	1.422159567548952E+004
1.000000000000000E+000	1.2600423E+000	1.090422422164913E+000	1.422174767549674E+004
1.000000000000000E+000	1.2607939E+000	1.090970210504189E+000	1.422190167550405E+004
1.000000000000000E+000	1.2615272E+000	1.091373419629049E+000	1.422205367551127E+004
1.000000000000000E+000	1.2623322E+000	1.091314533223731E+000	1.422220567551849E+004
1.000000000000000E+000	1.2630478E+000	1.091836665654489E+000	1.422235967552580E+004
1.000000000000000E+000	1.2638876E+000	1.092166668899024E+000	1.422251167553302E+004
1.000000000000000E+000	1.2645714E+000	1.092430417445559E+000	1.422266367554024E+004
1.000000000000000E+000	1.2653861E+000	1.092870453219920E+000	1.422281767554756E+004
1.000000000000000E+000	1.2661524E+000	1.092939075701967E+000	1.422296967555478E+004
1.000000000000000E+000	1.2669370E+000	1.093314349668784E+000	1.422312167556200E+004
1.000000000000000E+000	1.2677255E+000	1.093534616727707E+000	1.422327467556926E+004
1.000000000000000E+000	1.2684267E+000	1.093829049822596E+000	1.422342767557653E+004
1.000000000000000E+000	1.2691661E+000	1.093958445434264E+000	1.422357967558375E+004
1.000000000000000E+000	1.2699805E+000	1.094092555239413E+000	1.422373167559097E+004
1.000000000000000E+000	1.2707217E+000	1.094704606371826E+000	1.422388567559829E+004
1.000000000000000E+000	1.2714806E+000	1.095204451987279E+000	1.422403767560550E+004
1.000000000000000E+000	1.2722710E+000	1.095302433333853E+000	1.422418967561272E+004
1.000000000000000E+000	1.2730449E+000	1.095878467679163E+000	1.422434367562004E+004
1.000000000000000E+000	1.2737815E+000	1.096252562308062E+000	1.422449567562726E+004
1.000000000000000E+000	1.2745640E+000	1.096215677135724E+000	1.422464767563448E+004
1.000000000000000E+000	1.2753246E+000	1.096679771183805E+000	1.422480167564179E+004
1.000000000000000E+000	1.2760805E+000	1.096908329224838E+000	1.422495367564901E+004
1.000000000000000E+000	1.2768065E+000	1.097152239003980E+000	1.422510567565623E+004
1.000000000000000E+000	1.2775950E+000	1.097459472115002E+000	1.422525867566350E+004
1.000000000000000E+000	1.2783797E+000	1.097607025566928E+000	1.422541167567077E+004
1.000000000000000E+000	1.2791256E+000	1.097821014774064E+000	1.422556367567799E+004
1.000000000000000E+000	1.2798896E+000	1.097968018218975E+000	1.422571567568521E+004
1.000000000000000E+000	1.2806313E+000	1.098561748530736E+000	1.422586967569252E+004
1.000000000000000E+000	1.2813793E+000	1.098958295650025E+000	1.422602167569974E+004
1.000000000000000E+000	1.2821797E+000	1.099076807341888E+000	1.422617367570696E+004
1.000000000000000E+000	1.2829789E+000	1.099563722239162E+000	1.422632767571427E+004
1.000000000000000E+000	1.2837200E+000	1.099655735304258E+000	1.422647967572149E+004
1.000000000000000E+000	1.2845074E+000	1.099789563086603E+000	1.422663167572871E+004
1.000000000000000E+000	1.2852100E+000	1.100391692540825E+000	1.422678567573603E+004
1.000000000000000E+000	1.2859998E+000	1.100874245934516E+000	1.422693767574325E+004
1.000000000000000E+000	1.2867500E+000	1.101188209474923E+000	1.422708967575047E+004
1.000000000000000E+000	1.2874650E+000	1.101579276321253E+000	1.422724267575773E+004
1.000000000000000E+000	1.2882922E+000	1.101429784413106E+000	1.422739567576500E+004
1.000000000000000E+000	1.2889745E+000	1.101809776970462E+000	1.422754767577222E+004
1.000000000000000E+000	1.2898086E+000	1.102303608972797E+000	1.422769967577944E+004
1.000000000000000E+000	1.2905849E+000	1.102584367596152E+000	1.422785367578676E+004
1.000000000000000E+000	1.2913325E+000	1.102978201133723E+000	1.422800567579397E+004
1.000000000000000E+000	1.2920889E+000	1.103170568145266E+000	1.422815767580119E+004
1.000000000000000E+000	1.2928487E+000	1.103667499309958E+000	1.422831167580851E+004
1.000000000000000E+000	1.2936039E+000	1.103872116890670E+000	1.422846367581573E+004
1.000000000000000E+000	1.2943761E+000	1.104064077086552E+000	1.422861567582295E+004
1.000000000000000E+000	1.2951523E+000	1.104387434203808E+000	1.422876967583026E+004
1.000000000000000E+000	1.2959522E+000	1.104819374023752E+000	1.422892167583748E+004
1.000000000000000E+000	1.2967278E+000	1.105063234405712E+000	1.422907367584470E+004
1.000000000000000E+000	1.2974571E+000	1.105186724288535E+000	1.422922667585197E+004
1.000000000000000E+000	1.2982459E+000	1.105392027445635E+000	1.422937967585924E+004
1.000000000000000E+000	1.2989721E+000	1.105857583814119E+000	1.422953167586646E+004
